titles,intros,genres
선독점태권도천재는금메달이너,태권도웹소설공모우수상수상작천재는태권도가쉬워도너무쉽다,스포츠현대판타지
선독점회귀회차재벌빌런,두번자살하고깨달았다무력과자본둘다가져야놈들을상대할수있음을,현대판타지
선독점죽은헌터를위한파반느,받아선안되는물건을받아버렸다이제모두가날죽이려고한다,현대판타지전쟁밀리터리
가족이많을수록강해져,전용특성가장가정을이끌어나가는사람은가족에게힘을얻습니다내가가족이많을수록강해진대여보그럼가족을늘리면되잖아회귀전가족을잃었던나에게가족을지킬수있는능력이생겼다,판타지
선독점리그를지배하는축구천재,한국인아버지와영국인어머니사이에태어난인수소튼유스출신으로축구계를정복하는이야기리그마다우승을적립하자,스포츠
선독점멸문세가소가주,영물을노린이들의모의로가문이무림공적으로몰리고나의죽음을끝으로천씨세가는완전히멸문하였다그런데왜눈을뜬나는어린시절로돌아가있었다본가의무인들과함께,무협판타지
선독점천재쉐프조선을부탁해,이제조선도살만한거같아치킨도있고피자햄버거도이제먹을수있거든어떻게그런음식이있냐고당연히내가만들었지그리고우리민족이배달의민족이잖아당연히배달도해조선치킨의맛이궁금하다고그럼어서들어와대체역사요리물국뽕있음,대체역사퓨전
선독점마도군단으로아포칼립스,세상의멸망을보고돌아왔다이번엔군단에맡기고꿀이나빠련다,판타지현대판타지
선독점아포칼립스의좀비술사,멸망이곧나의무기가된다,판타지현대판타지
영영물망,년전은사계에서는무슨일이있었던것일까마도적장자가찾아가는무림의진실,무협
선독점사상최강의던전청소부,비공식세계랭킹위헌터의회귀,퓨전판타지
선독점귀신들린천재타자,스트라이크를던지지못하게된투수귀신이된친구와함께역대급타격재능으로돌아왔다그놈의메이저리그야구시스템,스포츠현대판타지
선독점인생회차레전드투수사이영,내이름은덴튼트루영일평생본명보다사이영이라는별명으로더많이불린남자다그리고아마나는대한민국이라는듣도보도못한나라에서환생을한것같다성장물환생시스템,스포츠현대판타지
선독점돌아온인공지능으로재벌,어느날인공지능이찾아왔다안녕아빠이번생은재벌이다,판타지현대판타지
선독점환생폭군은살고싶다,폭군의대역으로살았고폭군의어린시절로회귀했다암살정적계승전쟁제국의멸망이모든운명을잡아먹고살아남겠다,판타지
선독점재능폭발천재작가,끊임없이나를괴롭히던병이알고보니재능이었다그것도세상에파란을일으킬압도적인재능,현대판타지판타지
선독점다포기했더니소드마스터,재능이없어서더높이올라가길관뒀다그동안나를얽매던검을내려놓았다그렇게모든것을내려놓자나를막아서던벽이허물어졌다그렇게나는모든것들을내려놓고서야극한이란영역에도달했다,판타지퓨전
선독점금화표국천재아들,누구보다뛰어난재능을타고났으나미천한출생탓에개화하지못하였다그런데한번더기회가주어졌다,무협판타지
선독점탑아이돌의기준,얼굴하나로아이돌하다망했다이젠내가아이돌의기준이된다,현대판타지판타지
선독점회귀자를관리하는법,회귀자를관리하는일은따분한일이었다그들과계약하기전까지는,퓨전판타지
선독점발보아의성기사,게임속여신의성기사가되었다그런데우리여신님이좀많이무섭다엿됐네게임적요소는거의없음을알려드립니다,판타지퓨전
선독점천재재벌이되는꼴통회귀자,유대인시리즈탄그리고넘치는달러공급과저금리후급격한이자율상승과유동성흡수후에진행되는차양털깎기년에이은차양털깎기년유대인들의세계금융장악소련일본에이어너무일찍미국패권에도전하는중국월가의중국양털깎기시도와중국의저항외환위기금융위기미국양털깎기화폐전쟁비트코인가상화폐중국양털깎기중국공산당,현대판타지퓨전
냉혈황제가애견인이된사연,전쟁을승리로이끌블루사파이어가도난당했다설마지금사파이어를잃어버렸다고했습니까네가찾아와야겠다하렌용병단원의실수로블루사파이어를되찾는임무에투입된하렌냉혈하다고소문이자자한레스닉아틀란이있는궁에잠입하게된다그런데이게무슨일그냉혈하고잔혹하기짝이없다는황제랑지금눈앞의남자가같은사람이라고색을발하니렌의눈동자와닮았어어때경에게줄까하아렌지금도와주길바라는것이지그냉혈한황제가사실은애견인이었다수인하렌과냉혈황제레스의얽히기시작한운명서로를속고속이며과연블루사파이어를차지하는것은누가될까,
스텟빨,몬스터에의해마계로붙잡혀온지년노예로사는내게기회가찾아온다티끌도모으면태산이된다던데어디나도한번스텟좀모아보자마계의몬스터들에게스텟을훔치며강해지는성도현일대기반드시이거지같은마계꼭탈출하고말겠어,판타지현대판타지
선독점너만의야구를해,고등학교졸업식을하루앞둔날너도이제성인이되었으니앞으로내집에서살려면집세를내라주줄게퇴거통보와함께공의궤적을보는야구괴물이야구계로풀려났다,스포츠현대판타지
엑스트라로살아남는법,내가쓴소설의엑스트라가되었다그것도사이다라는맹목적인즐거움을위해만들어진세계의나는조용히살기로마음먹었다원작의서사에끼어들었다가는개죽음을당할테니까분명그렇게마음먹었는데어째서인지주인공의상태가좀이상하다,판타지
월급쟁이마법청년입니다,자네의지로키스해그다음은내가이끌어줄테니까키스그단어의자극이너무강했다카오스의입술만눈에가득들어왔다이끌어준다니어떻게지윤이혀끝으로바짝마른입술을슬쩍핥았다시간이가고있어재촉하는말에눈을질끈감았다그러곤조심스럽게고개를내밀어입술을겹쳤다말캉한입술을맞댄채가만히숨을멈추자남자가쿡쿡웃었다숨쉬어작은속삭임에입술이간질간질했다커다란손이뒷머리를단단히붙잡는게느껴졌다읏축축하고물컹한것이지윤의입술을천천히더듬었다그어떤것으로도비교할수없을정도로기분이이상했다저도모르게입을꾹다물어버리자카오스가입술위에속삭였다입벌려각종무술과단련된몸을살려취업을하고자하던현지윤은번번히낙방하다가우연히거절할수없는제안을받게된다이건히어로표준계약서입니다한번읽어보십시오억대연봉의히어로마법청년의어스를하지만원소의마법청년중에가장존재감도인기도낮은어스였다얹혀가는어스월급도둑이럴거면마법청년원소해라아진짜퇴사하고싶다하지만매력적이고기묘한빌런카오스를만나게되면서지윤의히어로라이프의변곡점이찾아온다,
선독점현대사회의먼치킨,어쩌면재벌물어쩌면확실히먼치킨물죽기일보직전전지와절대방어의능력을얻었다돈권력힘등등그어느것하나부족한게없는내가바로이시대의먼치킨이다,현대판타지
선독점스마트폰을든세종,세종대왕께서현대와연결된스마트폰을얻었다장인을죽이는아버지다른자식들과손자를죽이는둘째아들왜란과호란경신대기근미래를알게된세종대왕은어떤삶을살것인가,대체역사드라마
선독점이것저것다해보지뭐,제목그대로이것저것다하게되는주인공을그린작품입니다암울하고고통스러웠던삶의끝에서회귀한주인공이기연을얻고그기연을바탕으로이것도저것도다재능을드러내며살아가는삶을그려보려합니다,현대판타지
선독점앵벌의제왕,맨땅에서시작한놈이할수있는건앵벌이뿐이다회귀먼치킨앵벌이종료자연사,현대판타지퓨전
선독점망나니재벌이너무강함,태권도웹소설공모우수상수상작재벌이왜이렇게싸움을잘해,스포츠현대판타지
선독점아카데미천마가되었다,대천마신교십이대교주위수라마제천우진눈을떠보니베른슈타인가문의장자카를폰베른슈타인이되어있었다다른세상다른몸이번에야말로무극에도달하고야말겠다,퓨전무협
선독점막나가는재벌검사,모든걸다가진집안에서태어난검사민정아버지의꼭두각시가되어온갖비리를일삼던그가폭발했다,현대판타지
선독점내회사인턴으로출근한다,고아로태어나막노동판을돌아다니던나얼떨결에재벌이되었지만재벌이뭘하는지알아야지그래서인턴으로시작한다내빌딩에내회사에인턴으로다닌다고무시하지마라아직은인송합니다인턴이라죄송합니다지만스탯업하는중이니까쉬잇재벌수업중이니까내가인턴인지말하지마라,현대판타지퓨전
선독점톱스타의재능을삼키다,노력만으로는아무것도이룰수없단걸깨닫고포기하려던순간내게엄청난재능이찾아왔다,현대판타지
선독점복수하면야구를잘함,지명할당메이저리그인로스터에서제외되는것으로사실상의방출을뜻함,스포츠판타지
선독점신화급이세계푸드트럭,대를이어운영중인진서분식여년간골목길을지켜왔지만올라간임대료에폐점을결정하고만진서진서분식을계속하기위해오랜로망이었던푸드트럭한대를구입하게되는데파아앗푸드트럭을타고운전을하던중강렬한빛이뿜어져나온다그리고도착한곳은이세계진서분식의이세계라이프가시작된다요리분식이세계성장시스템,퓨전판타지
선독점환상의화원,소년한폭의캔버스속에세상을그리다,현대판타지
선독점다크판타지의마안기사,약하디약했던전생새로환생한이세계에서재능넘치는육체와마안을얻다,판타지퓨전
선독점마나가계속올라,마나가올랐습니다마나가올랐습니다걸을때도숨을쉴때도가만히있어도마나가오른다계속차오르는마나를주체할수가없다,판타지현대판타지
선독점전능자현대실록,다중우주그안에속해있는아주조그마한행성지구과학과산업기술이세계를지배하는그곳에이레귤러가나타났다불로불사의신체를가지고자신도모르게만물을이해했고창조와소멸의권능을행사할수있는존재그는탄생의비밀을깨닫고종국엔현대에적응해완전한인간으로서살아갈수있을까그렇다면그가살아갈삶은어떤방향으로흘러갈것인가모든사람의인생은신에의해쓰여진한편의동화이다한스크리스티안안데르센,현대판타지판타지
선독점축구천재는명장이됩니다,불세출의재능을견디지못한신체탓에대에은퇴한하준그에게선수의특성을볼수있는눈이주어진다,스포츠현대판타지
선독점카드아카데미타강사,고인물이카드게임의시간강사가되었다,현대판타지판타지
선독점코트위의지배자,과거의트레이드용가비지선수였던주인공마이클유유성한가회귀해를정복하는이야기현대판타지스포츠먼치킨,스포츠현대판타지
선독점나비효과조선,세기조선세상을뒤흔들날갯짓이시작된다,대체역사퓨전
선독점태왕의천재아들,부자의세계제국건설기,대체역사퓨전
절세천재대사형,육장생의선협세계평정기그래자고로얼굴은잘생겨야해천재든아니든무엇이중요한가천하가모두자네를천재라고생각하면자네는천재가되는것일세이제내뜻을이해하겠는가스승님잘생긴얼굴에만의존하면언젠가진실이밝혀지지않을까요아니라니까그러는구만잘생기고운이좋으면그만이라네선협세계로타임슬립한육장생로맨스드라마주인공이상으로미남인데다기품까지비범하다경지를돌파하면천지에기이한현상이발생하고시라도한수를읊으면천하문인들이손가락을세우며찬사를아끼지않는다경전의한구절을외우기만해도하늘에서꽃비가내리고상서로운빛이온세상에비친다경험과수양을쌓기위해여행에나서면천마가스스로나타나탈것을권하고길을가다가법보를거저얻기도한다하지만육장생의마음은괴롭기그지없다원제번역이영애,무협판타지
선독점환생한천재는배우가되고,년전설을남기고하늘의별이된천재배우비극적인죽음을맞이했던그가한국에서다시눈을떴다그런데말이나오지않는다응애,현대판타지판타지
레인메이커,이세계에서귀환한마법사가비를내릴수있다,현대판타지
선독점쓰레기마법사의회귀,할줄아는마법이라곤오직하나뿐이었던마법사는회귀했다,판타지퓨전
선독점별을품은소드마스터,높디높은밤하늘에있지않더라도아무도보지못하는곳에떨어져있더라도스스로가빛나기를원한다면그렇다면그것은별일것이다,판타지
선독점회귀한재앙이사는법,평생을전쟁터에내몰려개처럼싸웠다그러나전쟁이끝난후내게돌아온것은이세계로의팽무엇을원하는지는모르겠지만이제는내멋대로살겠다,퓨전판타지
선독점재벌가후레자식,재벌가의인자로살다가개망나니후레자식으로돌아왔다키워드재벌회귀정치북한일본남미미국유럽,현대판타지대체역사
선독점제국의창고지기,그는정신을방어해주는가호를지녔다저주로가득한창고를관리하는데엔그것으로충분했다,퓨전판타지
유적에서전시안을얻다,재벌가후계자의대리운전을하다가사고를내버린김준민은유적에서노예가되었다그는그곳에서전시안를얻고모든것을바꿀기회를잡는데최악의순간에최고의기회를잡았다자신을노예로만든재벌에게복수하는한편힘을길러아무도나를건들지못하게하겠다,현대판타지
인류를리셋하겠습니다,년공포의대왕이내려왔다이면의세계에서암약하는괴물들그들로부터인류를수호하는성훈은여수오동도에서세계의진실을목도하게된다다가오는종말깨어나는크툴루초월적인공포에맞서싸우며결국은그종막에도달하는데,현대판타지
선독점외계인이나타났다,평화로웠던지구에외계인이나타났다네저보고막으라고요전그냥교수인데요이전투슈트를입으시면됩니다여기광선검도챙기시고요,현대판타지
선독점무림대마왕,대마왕벨리우스그가무림에강림하다재밌는세상이군이제나는벨리우스가아닌무림의유소천이다,무협판타지
차원무장최강헌터,북한을공격한핵폭발로구멍난하늘그속에서퍼진차원에너지육군병장강산과동료들이차원풍에휩쓸렸지만순간이동능력자로각성미국이그것을알았다각성자실험강산이끌려가실험을당했지만결국탈출했다어그런데여기는어디야다른차원의무기로무장한강산의복수와사랑을기대해주세요,퓨전판타지
선독점만렙귀환자가사는법,만렙귀환자는바쁘다돈도벌어야지맛집투어도해야지가족도챙겨야지,현대판타지판타지
선독점재벌세유튜버,재벌아버지가죽고나에게거액의유산이남겨졌다면회귀없고상태창없고유산만있어유튜브해야지재벌서자가출생의비밀을딛고유튜버로성공하는이야기,현대판타지
전장의네크로맨서,용병박준철같잖은이유로죽임을당한동료들을살리기위해악마와계약하고말았다네탐욕이나의씨앗이되리라,판타지
저승찍고재벌세,올해세의강력계형사김강우첫경험직전에복상사도아닌심장마비로죽었다억울해서이대로는저승못가방법이없는것도아니지거부할수없는염라대왕의제안현세에떠도는악령만잡으면된다고영기충만재벌세이승차사기업은경영하고악령은소탕한다,판타지
만렙군주로회귀하다,멍청하고암울했던왕자레이언참혹한인생끝에서돌아왔다이번생도고작여기서끝인가특전용병으로살아가던강인혁이란전생대륙의멸망까지살아왔던미래에서의회귀무릎을꿇어라잔혹한만렙군주의대륙제패가시작되리라,판타지퓨전
소마환동,내이름이백지라네무공은몸에남아있으나모조리잃게된기억양가장의여식양소령에게도움받아새로운사람으로태어나지만그녀의정략결혼으로사천의문파백선문으로가게되었다네놈들이본좌의심기를건드리는구나파벌과음모에휩쓸려직면한위기무림제패를위한혈교의손길까지뻗어왔다이내잔혹한소마의기억이다시떠오른다진정한마의전신이쏟아져나오리라,판타지무협
선독점태어날때부터먼치킨,먼치킨의제국건국기,판타지
귀환자강태성,험난한이세계에서년만에지구로귀환돌아와보니어째지구가더이상해졌다가족들의안전과행복을위해최강의능력을드러내기시작한강태성의이야기,판타지퓨전
선독점벼락재벌오태산,주인공오태산은거침이없다천상천하유아독존오태산은그런남자다,현대판타지대체역사
연희공략,건륭년월초이튿날자금성에새로운궁녀가들어왔다세상전부였던언니위영녕의억울한죽음을밝히기위해천만명이내게침을뱉어도그침이마를때까지기다렸을거예요무릎을꿇고서라도때를기다렸겠죠진실은언젠가밝혀지기마련이니까달걀로바위를깰수는없어모두가똑같이말했다하지만그들은몰랐다네제가바로그망할바위예요달걀은영락이아니라영락을건드린쪽이라는걸원작각색성소작,로맨스
문단주,복수를마쳤으니이제아버지와오라버니언니를보러가도되겠지믿었던가족인형부의배신으로집안이몰살당하고혼자살아남은진단주는년후제목숨을걸어드디어복수에성공한다그리고이제다끝났다고생각한그순간모든일의시작이었던과거의그때로돌아가게되는데복수그리고소중한가족들을살리기위해오로지홀로고군분투하는진단주그녀는과연운명을바꿀수있을까원제번역설번역,로맨스
선독점유물쓸어담는천재학예사,유물의목소리를듣는능력세계최고학예사의지식과경험을얻은흙수저지방대출신학예사이성진의재벌과금수저들이판치는박물관계정복기,현대판타지
선독점천재사원이되었습니다,어느날갑자기천재적인기획아이디어들이눈에보이기시작했다사원회사원기획기획자광고광고대행사천재,현대판타지드라마
선독점천재사원이되었습니다,어느날갑자기천재적인기획아이디어들이눈에보이기시작했다사원회사원기획기획자광고광고대행사천재,현대판타지드라마
선독점천재는스타가되기로했다,전장의영웅그러나비운의용병기적처럼찾아온두번째삶은그저평범하고조용한삶이면충분했다하지만그런삶엔어울리지않는것들이생겼다과도하게빼어난외모천재적재능좋아그렇다면그냥시끄럽게살기로하자,현대판타지드라마
선독점악마가되었다,아내가실종되고내전부를잃었다너희들실수한거야사람잘못건드렸어자비그따위것은개나주라고해,현대판타지드라마
선독점킬러아니고작간데요,명부의실수로죽은드라마작가그가저승상점회원권을손에쥐고돌아왔다그런데빙의한몸이좀심상치가않다,현대판타지퓨전
선독점의술의탑,갈레노스히포크라테스이탑의끝에오르면그들보다더위대한의사가될수있다,현대판타지퓨전
선독점저격수의조선폭주기,현대의저격수가운명처럼떨어진조선,대체역사전쟁밀리터리
선독점만능차트로키우는동물병원,회귀후차트에동물의수명과특이사항이보이기시작했다하루하루살아내기급급했던동네수의사천재수의사로거듭나다일상성장동물과지지고볶는얘기어쩌면힐링,현대판타지드라마
선독점잡기무적,구천을떠도는전대의고수들그들을통해서무공을익혔다,무협퓨전
