titles,intros,genres
선독점실용음악과천재가되었다,목소리를잃고음악을포기하지못했던년의세월그것을되돌아간시간으로보상받으리라보컬아카데미실음과음악전문가현판작곡,현대판타지퓨전
선독점칼한자루들고간다,내나이열한살되놈들땅에팔려간다괜찮다형과동생이안굶어죽는다면상관없다난돌아올거다반드시돌아올거다하지만그냥은안돌아온다,무협
선독점천재개통령이되었다,그녀석이떠난뒤모든게시작됐다,현대판타지판타지
선독점고물상이돈을잘벌어,연극영화과학년인이시우는갑작스러운아버지의죽음과함께누리리싸이클링을물려받게되는데경쟁사와손잡고고물상을빼앗으려는내부자팔지못해싸여있는고철들어려운상황속에서도고물상을지켜내고자다짐하는그때기적같은능력이생겨났다고철생성능력을발현하시겠습니까돈한번신명나게벌어보자,현대판타지
선독점무명가수가회귀를거절함,시궁창같은내삶을또살아보라고환생을거절한무명가수서우찬에게인생한번갱생해보라며내린가혹한형벌은다름아닌회귀억지로회귀를당하고상황파악도안된시점에내인생을망하게만들었던사건들이시작된다네뜻대로될듯싶으냐네가그런식으로나온다면이번인생은하드코어로갈테다병맛성장물음악,현대판타지
선독점나죽고혁명해라,흙수저였던나는이세계에서대귀족이되었다그런데혁명이시작된단다봉건제타파부패척결압제의종말좋지근데그런거굳이내가살아있을때해야겠냐,퓨전판타지
선독점이번생은집사로살겠다,이번생은절대허무하게끝내지않는다벽에똥칠할때까지살거고누릴수있는건다누리면서살거다,판타지퓨전
선독점대환장통수선협전,통수통수대통수선협세계에떨어진건우의뒤통수얼얼한이야기,퓨전무협
선독점다시쓰는천재사,인생회차엔꼭해보고싶은것들이있다,현대판타지
선독점게임속악마사냥꾼이되었다,게임속에들어왔다그곳에서난악마를사냥한다,퓨전판타지
발칙한밤,이결혼은오직침대위에서만유효해모든게완벽하게만보이는그룹의황태자민정우년동안숨겨왔던치명적비밀을낯선여자에게들키고만다걱정마요당신이밤마다귀신을본다는이야기따윈아무에게도하지않을테니까난다른사람의인생에는관심없거든요그런데잠깐만왜이여자가곁에있으면가위에눌리지않는거지도대체왜주가을씨혹시꽃말고남자도키웁니까어떤남자냐에따라서요침대위에서당신이원하는모든걸줄수있는남자라면가능성몇퍼센트죠만나기만하면같이자자고졸라대는남자와그누구하고도엮이고싶지않은아역배우출신의얼짱꽃집사장그두사람이네모반듯한침대위에서부터시작하는발칙한로맨스미리보기우리가했던약속읊어가을은입술을깨물었다그걸잊어서이러는건아니에요그러니까말해보라고민정우가원하면주가을은언제든그의침대에서함께잠을잔다그래잘아네정우는가을에게서시선을떼어냈다그녀의마른몸에닿아있던연민도떨어져나갔다길어진다리가차분히가을을스쳐지나갔다그럼지켜우리계약은아직유효하니까,로맨스
신묘한동거,종합학원국어강사로일하며평범한삶을살아가던재희갑작스러운사고에서간신히목숨을구한이후부터그가보이기시작했다붙으라는총각은안붙고총각귀신이웬말이야귀신답지않게멀끔하고잘생긴얼굴그녀의집에무단입주하고서도까칠하기만한그어쩔수없이보이지않는척시작하게된그와의동거너나보이지결국어설픈연기는들통이나고사실수호신이었던그는재희와점점가까워진다너그인간좋아해뭐좋아하는군짝사랑하는재희를처음보는것도아닌데왜이리신경이쓰이는건지그래도앞으로이거하나는절대잊지마뭘너의생에내가언제나덧붙어있다는거잃어버린이름지워진전생가려진시간속그들의인연그래서네가느끼고들여다보는세상이그대로나의세상이된다는걸그는알아야했다그의생이그녀를지키면서시작돼야했던이유를,로맨스
봄이오는계절우리는,어느날생명의신이라는남자가찾아와너의미래의남편은단명할운이란다그럼에도그남자와결혼을할수있겠냐고물어오는데얼굴도모르는남자와결혼을할지어떻게결정을해제남편을미리보여달라구요신이눈앞에있어도무서워하기는커녕굴하지않고당당한요구를건네는여자유다나신은그녀를년후의어느날로보내주었다그곳에서다나는미래의남편강세민을만나게된다죽을날짜가정해져있지만누가봐도살리고싶을만큼만인의이상형인이남자가곧죽는다고다나는막상세민을만나게된순간생명의신의질문에쉬이대답하지못하고오히려봄을가장좋아하다는이남자를위해신에게간절히빌기시작한다제남편에게봄을주세요,로맨스
선독점라떼의정치,대의나는정치가국민을행복하게만들어주는것으로믿었다대의나는정치가그들만의리그라는것을눈으로확인했었다대의나는정치를바꾸기위해서는힘을가져야한다고믿었다그리고대의나는,현대판타지대체역사
선독점메디컬헌터이한,급헌터이한년만에능력을각성하다,현대판타지퓨전
선독점회귀자의그랜드슬램,가문대대로내려오는윤회의저주백여번을반복해서살아왔던남자가세운한가지목표회귀축구야구농구테니스,스포츠현대판타지
선독점공략천재가되었다,회귀했더니공략천재가되었다헌터회사회귀상태창없음,현대판타지판타지
멸망이전부인세계,등장하는캐릭터란캐릭터는다죽고세계가멸망하는것도모자라심지어주인공까지죽는소설무슨이딴소설이다있어그런데눈을뜨니내가그같은소설에들어와있었다엄청난힘을얻었다그럼뭐해어차피다죽을건데뛰어난재능을가진동료와함께한다그럼뭐하냐고어차피다죽는데하지만돌아갈방법따윈없다살기위해서라도세계의멸망을막아야한다빌어먹을,판타지퓨전
선독점평행세계의나는축구천재,평행세계의나는역대급축구재능을가지고있다,스포츠현대판타지
선독점가짜용사가너무강함,사람들이지은죄의피해자명단이보이는마이드모한가장많은죄를지은사람은아이러니하게도대륙을구할용사로불리는자였다저런놈이용사로칭송받는꼴을보느니차라리내가하겠다용사,판타지퓨전
선독점그라운드의사기캐,아이템과함께년전으로돌아왔다전작레전드오브노가다금뱃지내가최종보스라고클라쓰있는사장님,스포츠현대판타지
선독점회귀빨로미국재벌,한국에서는흙수저로살았고미국와서는불체자로지냈다그런데회귀하고보니재벌등극도한번노려볼만하잖아불체자회귀능력합법체류개새들복수사업모험재벌,현대판타지
디어러브,매달릴수밖에없는사랑그사랑이힘들면언제든제게서쉬라는남자사랑하는사람이있어요새장인줄알면서도갇힌채살아온여자이마리강요에의해나간선자리에서자신과는절대어울리지않을남자를만났다해신그룹의유일한후계자유선재이결혼에사랑은결코필요치않다고말하는숨을곳이필요하면숨어네뒤에내가있을테니까자신을사랑하지않을여자가필요했던남자유선재그는무성그룹의숨겨둔손녀딸이마리가마음에들었다무엇보다그녀가이복오빠이무형을끔찍하게사랑한다는사실이그래서선재는마리를택했다단한번도널잃어볼거라생각한적없어온전히다가질수있길바랬기에끝없이욕망했던남자이무형그래서무형은이복동생이자연인인마리를선재에게로보냈다사랑해달라고조르지말아요내가하고싶은말이야서로에게원하는것이분명했던정략결혼필요에의해서로를취했음에도서로가원하는것을위해맞춰가야했다결혼을위한그모든과정이함께지내는그모든순간이결국엔서로를이해하는과정이되었다외로움결핍상처그들은아무에게도말하지못한자신의이야기들을함께공유했고그안에서연대하며그렇게가까워져갔다사랑이아니라면그무엇으로너를설명할수있을까사랑이무엇인지알기도전에지독한상처부터새긴그들은서로를마주하고나서야진정한사랑을깨닫기시작했다,로맨스
구원의미학,불의의폭발사고로양친을잃은도연은아버지의친구인진수의집에살게된다그곳에서만난진수의아들지환은사사건건시비를걸며그녀를못살게굴지만서로를잡아먹을듯설전을벌이는두사람사이에묘한기류가흐르고어느새도연은지환에게의지하게된다그러나어설픈첫사랑을시작한두사람주위에수상한사건들이연이어발생하고도연은다시한번제인생을뒤흔들화마와마주치게되는데,로맨스
몸쓰는연애,연애결혼따윈관심없는도희는기자로서특종한번제대로터뜨리는게유일한인생목표마침대한민국인기여배우가열애중이란제보가들어와접근하던중그열애상대남철웅과의도치않게엮여스캔들이나게된다그런데이남자어쩐지열애설을부정할마음이없다열애설이라면아주지긋지긋합니다저여자한텐관심없어서요이번기회에가짜로열애설을인정해버리는건어떨까합니다만이름만대면다아는재벌세에유명한스포츠캐스터인그가도대체왜이러는걸까이해할수없는완벽남철웅과특종만이살길인열혈기자도희의아찔한밀당로맨스,로맨스
선독점특성카피로축구도사,죽을뻔한위기를겪고나자선수들의능력을카피할수있게되었다세계최고가되리라,스포츠현대판타지
선독점카자크대륙정벌기,칭기즈칸의손자바투가세웠던킵차크한국동유럽을호령하던킵차크한국은무너졌지만그후예들은변함없이그땅에서살아간다전사의민족카자크로제차세계대전과레닌의공산당이일으킨월혁명그리고적백내전그속에서카자크들은가족과고향땅을지키기위해선택을해야했다,대체역사현대판타지
선독점회귀한망한재벌세,평범한회사원이었다가어느날재벌이되었지만능력이부족하고평범하여끝내자신과가족기업을모두잃고죽은강찬눈을뜨니알고보니재벌이었다는사실을알기전의평범한회사원시절로돌아왔다이번에는다를거다,판타지현대판타지
최강전생이강림하다,랭크최하위헌터이조연소중한여동생을위해서만살던중마지막한탕을위해나섰다가죽음의끝자락앞에섰다우리가바로너이다원탁의기사들을아우르던브리튼의왕아서펜드래곤백년전쟁에서프랑스를구원한성녀잔다르크어둠속에서죽음을먹으며살았다던자칭암살의제왕아볼난어디까지강해질수있는거지최강의전생들이영혼처럼강림하여누구도가지지못했던힘을쥐어주는데몬스터들이판치는세계가조연을중심으로돌아간다,현대판타지
선독점아포칼립스의만능잡캐,아포칼립스에서는잡캐가생존에최강이지아포칼립스시스템생존잡캐,현대판타지퓨전
살인마의귀환,지옥속을수백년간헤매던살인마한명학살육을하지않고는살아갈수없는돌아온살인마그가무법천지로변한년의지구로돌아왔다너는살아있어야될이유가있는가,현대판타지판타지
비늘있는자들의옥좌,낮에는별볼일없는탐정과조수이지만밤이되면동족을사냥하기위해거리를휩쓰는뱀파이어헌터견과우연찮게그를주워버린의문의싸이코메트러탐정훈그들이펼치는기상천외한밤의세계속에서뱀파이어와인간서로얽혀있는과거와잃어버린기억들이퍼즐로맞춰져간다모든것은원래의자리로되돌려놓아야한다퍼즐의완성을위하여,퓨전판타지
더매니저,축구선수를꿈꾸다가부상이후로인생을허비하던동민은옥상에올라섰다가사고로추락하고만다그가눈을뜨자그의눈에비친자신의모습은대시절의그였다과거로되돌아온그는과거로돌아오며얻은능력을통해축구감독이되고자한다,스포츠현대판타지
선독점선협속무공천재,어머니는오늘죽는다안돼안돼청운은분노로가슴이들끓고전신이부들부들떨렸다예정된미래예전된결말그러나청운은바꾸고싶었다바꿀수만있다면본문발췌,무협
선독점헌터영업사원오비환,실적에치이는나루상사의만년영업사원오비환어느날폐던전을발견한그는무언가에이끌리듯발을내디디게되고헬론의수호자밀라문트의의지를이어받습니다졸지에이세계의수호자로부터유산을귀속하며각성그런데무기가곡괭이광물을탐지하고차원이동까지가능하다고회빙환없음헌터재벌이계기업길드,현대판타지퓨전
선독점몰락가문백작은창술천재,미래일기를얻은젊은백작이야기시스템먼치킨,판타지퓨전
영혼의색,정해진것은운명의시작뿐이다그운명을이용해서결과를내는것은운명을짊어진너의선택일뿐이니까,판타지현대판타지
선독점치트캐릭터로게임속에,게임속기존의직업을사기적으로개조한치트직업개선모드게임속없는사기적인특성을추가한치트특성추가모드마지막으로모든게임치트의상징인자원무한모드이개의치트키가적용된캐릭터로꿈도희망도없는게임속에들어왔다먼치킨고구마사절사이다좋아요,퓨전게임
선독점재벌가혼외자식,대한민국최고의기업삼심그룹회장이별세하는날혼외자식이태민에게특별한능력이생긴다그는년넘게준비하던일을드디어실행에옮기려고하는데그대가어떤목적으로내게그런능력을주셨든난이것으로진정한괴물이되렵니다,현대판타지퓨전
선독점회귀한삼류무사가사는법,하급무사로죽은인생죽지도못하고어린시절로돌아왔다,무협퓨전
선독점천마객잔,천마주강현회귀하여과거의후회를바로잡다,무협퓨전
금강무적,한아이가있었다혹독한한파와몰아치던눈보라에죽어가던아이에게내밀어진손이있었다아이는그손을잡았다그렇게아이의새로운인생이시작되었고그아이가자라서무림에뛰어든순간이미그는절대자가되어있었다하지만다른세계의시작도이어지고있었으니중원무림과새로운세계를넘나들며펼쳐지는철무린의무림만들기가시작됩니다,무협퓨전
선독점애기븝미쟝이되었다,하와와와와와나는컨셉에잡아먹혔다게임빙의아카데미컨셉충,판타지현대판타지
선독점슬기로운배우생활,월금시분연재교통사고로얼굴에화상을입고목소리를잃은배우이하진회귀한하진의슬기로운배우생활이시작된다배우연예계회귀귀신,현대판타지퓨전
선독점재벌말고슈퍼리치,재벌따위는감히쳐다볼수도없는슈퍼리치,현대판타지판타지
선독점레이드뛰는무림인,전생이현대현생이무림입니다허망한죽음을맞이하던한낭인이전생을각성한다그로인해진화의탑에오를수있는시스템에접촉하게되고보잘것없던낭인의운명이달라진다,퓨전무협
선독점년만에귀환한천재,내소환수가더센데세상의거친풍파는나의소환수를뚫지못한다,판타지퓨전
로맨스의역사,우리는같은날같은시같은산부인과에서태어났다수술실앞복도에서두엄마는나란히침대에누워같은천정을바라보다문득마주쳤다그순간우리들의지긋지긋한역사가시작됐다어린시절빨간고무대야에서천둥벌거숭이로함께목욕하고함께모래로만든주먹밥을먹으며초중고대학교까지같은학교에다녔다코찔찔이시절부터징그럽게붙어다닌우리의이름은강민국과모연우우리는너희들크면사돈을맺어야겠다라면서다소앞서나가는부모님들의기대에부응하며노란유치원모자쓰고다니던시절첫연애를했다하지만사랑과연애는타이밍이라고했던가소꿉놀이보다더가벼운연애를하는연우에게지친민국은고등학교졸업식날이별을선언했다연우는뒤늦게자신의마음을깨닫게되지만버스는이미떠났다그렇게서른살이된연우는방송국에서어엿한서브작가직책까지달며민국을자연스럽게잊어갔다그런데안녕하세요신입강민국입니다그런연우의앞에민국이다시나타났다또다시배신당하게될까봐소꿉친구로서지내려하는데안보고살때는모르지만보고나면흔들리는게여자마음일까숨어있던불씨를틔우는민국때문에연우는자꾸만흔들리는데지긋지긋한동갑내기소꿉친구사이에벌어지는로맨스의역사이자유기농삽질의역사미리보기코찔찔이시절부터징그럽게붙어다닌우리의이름은강민국과이연서우리는너희들크면사돈을맺어야겠다,로맨스
선독점식품위생법으로먼치킨,먹는거로장난치면죽여버린다,현대판타지퓨전
선독점안늙는헌터가너무강함,몬스터가사라진세상씨팔늙지않는헌터김봉팔은무엇을하는가,현대판타지판타지
전략게임속불패기사가되,전세계가열광하는전략게임아레스의성전그곳에서년연속무패우승만을기록한영민은정체불명의이메일을통해게임속세상에들어가버렸다내이름이그레이라고종말과도같은절망의업데이트가세계를덮치려했다당연히새로운세상을만끽할여유따위는없었다젠장왜이따위상황만오는거야생존을위한전략속고속이는야바위천재지휘관의불패신화는끝나지않는다,판타지퓨전
선독점최고의혈통을얻었다,이가문의피는내게있어아주특별했다,판타지퓨전
선독점대항해시대에서살아남기,대항해시대영국의역사라면하루단위로읊으라고해도읊을수있는찐역덕고대일그토록사랑하는대항해시대의데일드레이크로빙의했는데선원이아니라대장장이하지만대항해시대의단물만쪽쪽빨아먹기에는오히려좋은기회다미래를아는사람은큰그림을그릴수있으니까성실연재꿀잼보장월금가끔하루에두번올리거나주말에도업로드합니다,대체역사퓨전
선독점천재주재원이되었다,눈을떠보니년전베트남호찌민시로향하는비행기안이었다패션의류공장회귀현대판타지,현대판타지퓨전
선독점마적에서대원수,격동하는세기동북아의역사충돌하는과러시아그리고조선그현장으로동학군한명이달려간다,대체역사전쟁밀리터리
선독점상점으로무한성장,죽음의순간각성했다내특성은다헌터레이드상점,현대판타지판타지
선독점조선제국을꿈꾸다,역사학자정현영조의아들인효장세자로깨어나다격변하는시대근대가태동하는세기세상의흐름에뒤처져망국으로치달은조선의역사를다시써라원래의역사는버려라이제조선은제국을꿈꾸기시작했다,대체역사
선독점국제깡패대한민국,차세계대전시기의역사에서사건과인물들을가져와새롭게재구성한픽션입니다,대체역사
선독점다시태어난특허재벌,늘뺏기는삶을살아온아이디어기술자과거로돌아오다특허재벌이된그의손에기술과산업의미래가바뀐다,현대판타지퓨전
선독점최고의행운노량진고시,우리는인생을살아가면서수많은선택의기로에놓이게됩니다좋든싫든어떤선택을해야하고때로는작은선택하나에서비롯된우연이우리의삶의모습을완전히바꿔놓지요지하철을놓쳐버리는바람에탄뒤차에서평생의반려자를만날수도있고술김에산복권한장이거액에당첨되기도하는등별뜻없이한작은행동하나가인생을바꾸는계기가됩니다이이야기의주인공도과거의행동하나때문에인생이송두리째바뀌게됩니다이것은청년실업만시대를살아가고있는고달픈한청춘에게찾아온기적에관한이야기입니다최고의행운을얻게된주인공이어떻게성장하는지를지켜봐주세요,현대판타지
선독점슈퍼모델강찬성,차에치일아이를구하다사고를당한모델강찬성모델일을처음접했던스물셋봄으로돌아오다,현대판타지드라마
천재소독비,천재의사타임슬립하다세기유능한독전문의사한운석은살해당한후고대운공대륙으로타임슬립한다그녀의신경망에는병원에서특별히개발한해독시스템이연동되어있어어디서나독을분석하고의약품을사용할수있는특별한능력이있다한운석이시공을넘어온순간은바로천녕국에서황제못지않은권력을쥔냉혈한진왕용비야와의결혼식날가마속에있던한운석은그녀의얼굴이독때문에망가진것을알고해독을해서미모를되찾는다태후의명에의해원치않는혼례를앞둔진왕은신부를맞이하러나오지않고결국스스로진왕부의문을열고입성한대담한신부한운석신혼첫날밤신방에앉아오지않는진왕을기다리던그녀는난데없이나타난자객의독을치료해목숨을구해주는데중국연재완결후조회수억뷰돌파누적조회수억드라마원작소설,로맨스
지존신의,복수와로맨스의대서사시판타지무협로맨스의결정판그녀는언제나한가지원칙대로움직였다다른사람이나를건드리지않으면나도건드리지않지만건드리는사람은뿌리째뽑아놓는다천령황조의제희상관모는즉위식과혼례식을앞두고정혼자와여동생의배신으로죽음을맞는다이후천령황조의속국요진국초씨가문의대소저초류모로환생하게된다초류모는태생부터원맥이없는폐물로가문의핍박을받았다초류모는뛰어난천의였던상관모의지식덕분에원맥을살리고수련에힘쓴결과현사와천의무사방면천재로인정받는다상관모가왜죽음을당했는지그이유를밝히고복수하기위해다시천령황조로돌아간다주변인물들의온갖공격과모략에당당하고의연하게맞선다이번생에만난용수하는초류모에게아낌없이사랑과재물을베푼다그런데용수하의기운은절대낯설지않다원제지존신의지제군요하가작가전서야역자박혜형,로맨스판타지
우리의두번째연애,어느무더운여름날드라마촬영지에서마주친남자공하현보기좋게그을린살갗에너른어깨를지녔지만자그마한키스하나에온통얼굴을붉히는남자는소이의더없이소중한존재가된다하지만그녀는불의의사고로그남자를그시절을그리고사랑했던기억을잃고도망치고말았다시간이흐르고소이가다시앞으로발걸음을내디딘어느날그녀는다시하현을만나게되는데키스해줘그게우리사랑의기준이잖아기억을땋아만든듯한옷자락을타고올라하현의목덜미에팔을둘렀다어둠에물든하현의얼굴이한층더매서워보였다달뜬호흡을내쉬는것마저도맹수의탐색전으로느껴질정도로소이야키스해,로맨스
데블리너스에어서오세요,한때마왕이었던남자비슈리아오를레체모스그런그가용사연합에게박살난뒤로인간세계에서재도약을꿈꾼다그방법은바로메이드카페스킨워커히노엔마비실리스크처녀귀신뱀파이어등등이종족미소녀들과의좌충우돌사업기가시작된다,현대판타지판타지
내가매니지먼트다,한창잘나가던프로듀서인최우빈그런그에게어느날파격적인제안이들어온다우빈아너레이블하나차릴래너무도탐나지만그만큼성공을장담할수없는제안에우빈의고민은시작된다그런데어느순간그의눈에미래의동영상이보이기시작했다,현대판타지판타지
선독점영웅삼국지,삼국지대체역사소설입니다아는것이나지식이미천하여부족한점이많으니많은지적과도움부탁드립니다월화수목연재합니다,대체역사판타지
선독점신임문주천룡,전설의문파천령문기연을얻어천령문주가된서인결은과거의영광을되찾고강호의천룡으로우뚝선다절대고수천하사절과그들의뛰어난제자들천령문의비밀을알고있는서장의또다른절대고수그리고음지에서꿈틀거리는악그들의틈바구니에서서인결이문파를키우고스스로천룡이된다,무협
연중세계의주인공이되었,금수저연중작가박성빈마지막으로연재한작품검신전설브라드리움의주인공이되다이야기의완결을내야만현실로돌아갈수있다는이야기꾼과이정표인붉은책성빈은주인공칼리아르타로서작품을완성하고무사히현실로돌아올수있을까,퓨전판타지
선독점이세계건축가로레벨업합,모든걸포기하고싶을때그세계가나를초대했다당신의직업은건축가입니다힐링성장일상,판타지퓨전
선독점미국재벌로대한독립,팔지못할것을팔아버린말종이있다면다시사들일사람도있어야겠지하지만아직도많이부족합니다적어도수만의정예군과수백대의항공기를독자적으로운용할수있을정도가되어야합니다그에더해미국정치계에도확실한영향을끼칠수있어야만한민족의독립을아니우리가주도해서독립을이루었다고자신있게말할수있을겁니다또한그렇게해야만그이후의통합과부흥도가능할겁니다그게과연가능하겠나자네혼자서그정도의군대를뒷받침하겠다고가능합니다아니그렇게만들겁니다그리고왜혼자입니까선배님도또다른분들도계시지않습니까그렇게첫만남으로부터년만에그는가장신뢰하고존경하는유일한이에게누구에게도말하지않았던속내를털어놓았다,대체역사현대판타지
선독점다시사는예고천재,나는천재피아니스트를끝내따라잡지못했던반주자였다피아노음악천재예고클래식성장형먼치킨,현대판타지
이상한황성의가짜남편,망했다왕자님이도망쳤다유셀네가좋겠구나너밖에없다이미대역도몇번한적이있지않나결혼을앞두고사라진왕자를대신해가짜왕자행세를하게된기사유셀그의어깨에나라의운명이달렸다이제어쩌지어쩌긴뭘어째결혼하는거지왕자행세에대리혼까지유셀의불안과달리모든일은일사천리로진행되는데조용히지냈으면좋겠군예눈에띄지말라는소리다예상치못한황녀에시니아의냉대와어쩐지꼬여만가는황궁생활과연유셀은황궁에서잘해나갈수있을까,로맨스판타지
오만한보스와건방진메이드,어둠의조직우거지파의넘버쓰리쌍칼정의림조직원의배신으로재벌의저택에숨어들면서메이드로가장하게되었다그런데하필심상치않은냉미남첫째도련님의전담메이드라니까다로운첫째도련님강태훈은정말하나부터열까지밥맛이다자꾸자기사무실에만있으라고하질않나제게밀착해있으라고하질않나게다가어찌나오만하고도도한지그의눈을보면자꾸얼어붙게된다한없이가벼운바람둥이둘째도련님강이현도밥맛이긴마찬가지의림을졸졸따라다니며성가시게군다여자앞에서진지해본게처음이라나뭐라나다시조직으로돌아가기까지의앞날이막막하다나무사히돌아갈수있을까,로맨스
검사와변호사,힐만신는미모의검사김수현나는라이벌같은거안키워요그런데이여자연애도똑부러진다마음에들어키스해호감있어니가와더보고싶어그럼연애하자섹시한능글미변호사홍정훈여기서하게그런데이남자밀당도한다내가궁금하면어중간하게라도미지근하게라도만나보라고그걸전문용어로썸이라고해썸타자고썸사랑만하기에도바쁜데싸우기까지해야해공격하는검사와방어하는변호사의불꽃튀는러브스토리,로맨스
선독점삼국지소제의역습,여긴어디야설마나이세계에떨어졌나대학원생유혁박사학위를따자마자트럭에치어삼국지세계로환생했다폐하정신이드시옵니까뭐야그것도한나라황제라고박사유혁후한말의소제의삶을살게되다,대체역사드라마
선독점후작가의망나니기간트로,게임이취미인평범한직장인송창수어느날눈을뜨니후작가의망나니가되어있었다그런데빙의한몸에문제가좀많다,판타지
다크메시아,지구와다른차원에존재하는프리실라대륙드래곤이두려워하는마왕조차경고하는절체절명의대위기가찾아왔다대한민국의평범한예비역병장한지오어느날갑자기시작된환청를세요점점또렷해지는환각과환청그리고우리를구해주세요프리실라대륙이선택한단한명의구원자하지만원하지않던선택구원자의길을강요받은그의선택에대륙의운명이결정된다,판타지퓨전
선독점불꽃의기사,기사가되고싶은마법소년의성장기,판타지퓨전
선독점해남검귀,해남검단왜구의도에스러진어촌마을에생존자들이오직왜구만을상대하기위해꾸려진검단하루아침에왜구에의해천애고아가되어버린북리준이해남검단에들어펼치는파란만장한모험기를시작합니다,무협
선독점코트위의제왕,부상으로우승한번차지하지못하고내리막길을걷던비운의테니스선수유시우그런데자고일어나니부상전의몸으로회귀했다이제다시시작한다새로운테니스인생이펼쳐진다,스포츠현대판타지
선독점맥거핀,철저히목표만을보며살아온남자최도현자유로운세상에내던져진그는무엇을할것인가,판타지퓨전
선독점역대급테니스천재가되었다,부상으로밑바닥까지떨어진천재테니스선수이지혁악마의힘으로고등학생시절로회귀한다테니스회귀시스템천재성장사이다,스포츠현대판타지
선독점기억을읽는환생경찰,손을잡기만해도다른이의기억을읽을수있다고회귀와함께얻게된능력사이코매트리형사강민혁그에게더이상미해결사건은없다,현대판타지
선독점내뇌속에하드디스크가,컴퓨터에있을법한보조기억장치하드디스크가내뇌속에들어있다,판타지현대판타지
선독점손가락만으로압살한다,살에각성한최연소각성자하지만급이다세상에서잊혀져년간급게이트에서쥐만잡던어느날레벨업하였습니다,현대판타지
선독점카드수집하는전설의유격수,를평정한유격수박세호이번엔메이저리그다,스포츠현대판타지
선독점백작가서자의가정교사,전직헌터강태민소설속주인공의가정교사가되다,퓨전판타지
선독점검신살로회귀하다,평생원하던완벽한일검을휘두른날나는죽었다그리고살로희귀하였다검신이라는특별한직업과함께,퓨전현대판타지
선독점삼국지꼭두각시군주,어렸을땐동태후의이후엔동탁이각조조의꼭두각시로평생을산유협그가회귀했다이제부턴짐이그들을꼭두각시로부리겠노라고장일경은꼭두각시라고아는가여러성좌들이당신의기구한인생을연민하며꼭두각시군주의권능을부여합니다짐은말일세꼭두각시였네마지막퀘스트설명당신은이제꼭두각시의제작과강화꼭두각시의증가등을익혔습니다이제마지막퀘스트입니다사람을꼭두각시로만드세요보상꼭두각시레벨상승원하는시점으로시간회귀특수꼭두각시인형레벨성의존재를꼭두각시화가능경에게는약조하겠네짐은또다시그들의꼭두각시노릇을하지않겠노라고이제부턴짐이그들을꼭두각시로부리겠노라고,대체역사
돌아와다시서다,사랑의상처를안고미국으로건너간영민은성공을위해일한다드디어그는세계적으로성공한기업가가됐지만마음한켠에는잊지못할아픔을간직하고있었다그가죽음에이르게된어느날갑자기찾아온기연이그를다시젊은날의그때그곳으로환생을시켜주는데,현대판타지판타지
키마스터는사이다를좋아해,지리산속에서얻은키마스터의능력카르마테르를얻기위해서는억울한자들과계약을해서그와관계된자들의카르마테르를얻어야한다선한사람을억울하게만드는나쁜놈들어차피악당을무찌른다면답답하지않도록시원하게해주마나는사이다해결사입니다그런데하나가아니라고키마스터와의전투에서승리하면그가가진능력을얻을수있다그능력을통해더강력해진능력으로사람들과지구의위기에서구해내는키마스터한민혁그리고그의친구이자가디언인김태식이함께하는시원한사이다액션,퓨전판타지
선독점게임속마법사로살아가는법,평소즐겨하던게임의마법사캐릭터가되어버렸다,판타지퓨전
리턴투라이프,성보그룹의관리팀장최로운썩은고기라도씹어먹으며열심히살아왔다하지만출생의비밀과함께죽음까지찾아오는데당신이내아버지라고정신을차려보니과거였다복수와성공의기회가손에쥐어졌다나한테가족은어머니뿐이야꼬리만살랑거리던사냥개는죽었다오직목만물어뜯어버릴맹견만이돌아왔을뿐마지막승자가되어웃는그날까지,현대판타지
그녀가파혼하는방법,십년지기원수한테시집가라이말씀이세요황녀의삶을버리고살아온지년평범한공작딸로살아가려던알리에에게갑작스럽게약혼을하란다약혼상대는다름아닌제국의최연소기사인소꿉친구베타서로동의하지않은약혼을약혼이라고할수있겠는가절대못해아니절대안해그래서이말하려고왔어우리파혼해베타는그러다곧그녀의말을이해했다는듯이그가낮은목소리로대답했다콜상대가동의도했겠다이제는파혼하기만하면된다그런데뒤늦게이녀석이뭐라고하는거야그럼하지마뭐파혼하지말자고친구라고만생각했던녀석이갑자기달라지기시작했다절대약혼할수없는알리에와그녀가아니면안된다는베타의아슬아슬밀당로맨스내가널욕심내도될까이제더이상은못참을것같아,로맨스판타지
백사의꽃,고립된섬수상쩍은토속신앙의중심에한남자가있다그는뱀신이라고불리는자시린겨울날꽁꽁언계곡물에들어가맨몸으로기도하는자현혹의형태로다가오는시련을무릅쓰고용이되려는자그는어느날한여자를만난다그와비슷하게종교에몸담은이를가족으로둔자그러나신을믿지않고자기자신만을믿으며악착같이살아남으려는자용이되는길을학대라고칭하며처음으로손을뻗은자이게사람처럼사는거야너를신처럼떠받들면뭐해현실은이딴독에구렁이랑갇혀서숨도제대로못쉬고있는데어차피이섬에발을들인이상다시는나갈수없어음지에서자라나서로의자유를갈구하는두사람의이야기끝없는진창속에서흰뱀한마리가똬리를튼채여자를노린다과연두사람은무사히섬을나갈수있을까,로맨스
